"bulk_id","slab_millers","slab_shift","slab_comp","top","*C_ml_Eads","*C_ml_dft_Eads","*C_min_ml_Eads","C_min_sp_e","*CO_ml_Eads","*CO_ml_dft_Eads","*CO_min_ml_Eads","CO_min_sp_e","*CHO_ml_Eads","*CHO_ml_dft_Eads","*CHO_min_ml_Eads","CHO_min_sp_e","CO*COH_ml_Eads","CO*COH_ml_dft_Eads","CO*COH_min_ml_Eads","COCOH_min_sp_e","*H_ml_Eads","*H_ml_dft_Eads","*H_min_ml_Eads","H_min_sp_e","OH_min_sp_e","*OH_ml_Eads","*OH_ml_dft_Eads","*OH_min_ml_Eads","n_bulk_elements","slab_identifier","cleavage_energy","facet_fraction_on_wulff_not_normalized"
"dcgat-agm003268308","(0, 0, 1)",0.25,"Au-0.889-Cd-0.111","True","[1.4104774  1.41862965 1.4325273  1.46192813 1.47436404]","[1.54369862 1.54734597 1.55194455 1.55916738 1.49677151]",1.41047739982605,1.49677150999999,"[-0.29442266 -0.29029834 -0.28585756 -0.28448272 -0.27760574]","[-0.28589003 -0.28566284 -0.28747493 -0.28751985 -0.28880532]",-0.294422656297684,-0.288805320000009,"[-0.07121933 -0.06995809 -0.06968385 -0.06876338 -0.0684827 ]","[-0.09966623 -0.09933533 -0.09873393 -0.09978708 -0.0961998 ]",-0.0712193250656127,-0.0997870800000129,"[0.27929491 0.29247397 0.29449672 0.29947811 0.30202705]","[0.29218937 0.2977744  0.29913134 0.29552962 0.33312942]",0.279294908046722,0.292189370000003,"[0.10439277 0.10479468 0.10612345 0.10616761 0.10642409]","[0.13182106 0.13188025 0.13068081 0.13108762 0.13213828]",0.104392766952515,0.130680810000001,0.605486339999985,"[0.60680562 0.60715133 0.60724789 0.60838491 0.60857219]","[0.6058754  0.60762931 0.60548634 0.6061097  0.6061173 ]",0.606805622577667,2,"32136_0,0,1_0.25_True",0.624094523682479,0.0311263671623616
"dcgat-agm003194871","(2, 1, 1)",0.25,"Ag-0.4-Au-0.6","True","[1.54090285 1.54215121 1.54641151 1.55080318 1.55298185]","[1.59805352 1.59943625 1.59909561 1.6002291  1.59909587]",1.54090285301209,1.59805351999998,"[-0.60074848 -0.59887868 -0.59766018 -0.59662241 -0.59597546]","[-0.48798138 -0.48707937 -0.48793292 -0.48797757 -0.48612773]",-0.600748479366303,-0.48798137999998,"[-0.31303203 -0.30727836 -0.30627146 -0.30425069 -0.30394036]","[-0.28280265 -0.28184885 -0.28180471 -0.28231458 -0.2840313 ]",-0.313032031059265,-0.284031299999981,"[-0.02039361 -0.01611525 -0.01606131 -0.00213301  0.00827706]","[0.03504494 0.05434817 0.03447459 0.04872022 0.07285458]",-0.0203936100006103,0.034474590000002,"[0.09998095 0.10001409 0.10071349 0.1008594  0.10104561]","[0.1375572  0.13544956 0.13461354 0.13579398 0.13403661]",0.0999809503555297,0.13403661000001,0.698034430000007,"[0.62885171 0.62966043 0.6306091  0.63071245 0.63121289]","[0.69930301 0.69974368 0.69921768 0.69803443 0.69876397]",0.628851711750031,2,"17257_2,1,1_0.25_True",0.6553955850494,0
"dcgat-agm003194941","(0, 0, 1)",0.150505572260549,"Au-0.8-Cd-0.2","True","[1.93050408 1.95373821 1.96759248 1.96939397 1.9707303 ]","[1.91287348 1.9155957  1.90355706 1.90022804 1.91100485]",1.93050408363342,1.90022804,"[-0.40087923 -0.40020704 -0.39855734 -0.39834741 -0.3981775 ]","[-0.2341007  -0.23023474 -0.23361975 -0.23725527 -0.22088435]",-0.400879234075546,-0.237255269999991,"[-0.19274652 -0.19117606 -0.19005775 -0.18981773 -0.1892153 ]","[-0.14115684 -0.14192738 -0.13523121 -0.14537908 -0.14351788]",-0.192746520042419,-0.145379079999969,"[0.09366417 0.09877574 0.10321343 0.10806507 0.1084891 ]","[0.10062329 0.08499225 0.08665397 0.08202375 0.09347849]",0.0936641693115234,0.0820237499999905,"[0.11277801 0.11717606 0.11827457 0.11844647 0.11849046]","[0.1461701  0.13620205 0.15996212 0.15251308 0.13451287]",0.112778007984161,0.134512870000009,0.720305639999992,"[0.74052209 0.74104363 0.74135846 0.74161929 0.7418198 ]","[0.72569222 0.73357436 0.73120134 0.72030564 0.72498771]",0.740522086620331,2,"27260_0,0,1_0.151_True",0.730676611374541,0.485582781079522
"dcgat-agm003596592","(0, 0, 1)",0.25,"Ag-0.444-Au-0.444-Cu-0.111","True","[1.36876583 1.36880946 1.37013459 1.37070465 1.37187004]","[1.3148674  1.30755762 1.30555095 1.30635821 1.30255851]",1.36876583099365,1.30255851,"[-0.61660695 -0.61532247 -0.61484993 -0.61473739 -0.61415195]","[-0.55295655 -0.55396155 -0.55084025 -0.5571558  -0.55081523]",-0.616606950759888,-0.557155800000004,"[-0.08098137 -0.07979965 -0.07964611 -0.07853639 -0.07772011]","[-0.14512751 -0.14615074 -0.14075557 -0.14190691 -0.14326688]",-0.0809813737869262,-0.14615074000001,"[0.14481169 0.14560372 0.14796209 0.14860201 0.15685463]","[0.09492723 0.09518202 0.09873922 0.09537604 0.11037532]",0.144811689853668,0.0949272300000103,"[0.11595452 0.11702806 0.11725754 0.11784095 0.11817914]","[0.13575861 0.13891856 0.13538103 0.13744015 0.13625293]",0.115954518318176,0.135381030000005,0.482810779999994,"[0.42754143 0.42766947 0.42869765 0.42889506 0.42937452]","[0.48447571 0.49055413 0.4830727  0.48281078 0.48392713]",0.427541434764862,3,"32461_0,0,1_0.25_True",0.688391940542215,0.0293266262573763
"dcgat-agm002193202","(2, 2, 1)",0.166666666666667,"In-0.25-Zn-0.75","True","[0.58945817 0.59718305 0.78703636 0.81802958 0.84244114]","[0.56137234 0.56415913 0.89058713 0.90726691 0.93162304]",0.589458167552948,0.561372340000006,"[-0.00727636 -0.0032658  -0.00261664 -0.00193948 -0.00126326]","[-0.00943308 -0.00828661 -0.01310886 -0.00507846  0.02501945]",-0.0072763562202453,-0.0131088600000026,"[-1.29042292 -1.27777123 -1.17195165 -0.01659119  0.03067875]","[ 1.54688922  1.63572535  1.48848646 -0.00671687  0.04594127]",-1.29042291641235,-0.0067168699999911,"[-0.12256891 -0.12099892 -0.11487746 -0.11216015 -0.11109263]","[-0.09883106 -0.09754633 -0.10082626 -0.09734923 -0.1001353 ]",-0.122568905353546,-0.100826259999991,"[0.13749921 0.13852632 0.13902336 0.13923091 0.13987142]","[0.13557288 0.1468423  0.1368863  0.13790595 0.1447907 ]",0.137499213218689,0.135572880000012,-0.270785160000003,"[-0.29389468 -0.2909312  -0.29037419 -0.28896216 -0.28736895]","[-0.26664314 -0.27078516 -0.27062148 -0.26928107 -0.26881839]",-0.293894678354263,2,"19790_2,2,1_0.167_True",0.47896020730424,1
"oqmd-758519","(2, 1, 0)",0.035,"Ag-0.333-Zn-0.667","False","[1.12847996 1.19698882 1.24516797 1.25554514 1.31735969]","[1.48042604 1.48076602 1.50441873 1.47329117 1.48983085]",1.12847995758057,1.47329117,"[-0.34293175 -0.34219348 -0.33725017 -0.33649105 -0.33626172]","[-0.22729188 -0.23341798 -0.23086136 -0.23522063 -0.25329267]",-0.342931747436523,-0.253292670000008,"[0.02284622 0.04966033 0.05244738 0.06036323 0.0612368 ]","[0.15388745 0.11671483 0.11743145 0.11476604 0.11229775]",0.0228462219238281,0.112297749999996,"[-0.06455839 -0.06032163 -0.05970341 -0.05928129 -0.05715036]","[-0.03934393 -0.02591153 -0.02537221 -0.01207522 -0.01079148]",-0.0645583868026733,-0.0393439300000011,"[0.07319337 0.07409298 0.07987732 0.08300209 0.08472389]","[0.14098517 0.13599398 0.14346087 0.13975589 0.14382818]",0.0731933712959289,0.135993980000009,-0.0768092299999949,"[-0.10608476 -0.10529763 -0.10270971 -0.10179746 -0.10000122]","[-0.06906395 -0.06642338 -0.07680923 -0.06909029 -0.07104143]",-0.106084764003754,2,"13871_2,1,0_0.035_False",0.71219145767118,0
"dcgat-agm003266847","(2, 1, 2)",0.125,"Au-0.111-Zn-0.889","True","[0.41717857 0.41877848 0.42104405 0.4449262  0.45280308]","[0.62778673 0.62790262 0.61416505 0.65234791 0.63588829]",0.417178571224213,0.614165049999997,"[-0.2877377  -0.28113407 -0.27990577 -0.2798017  -0.2792975 ]","[-0.11342025 -0.09329989 -0.11561777 -0.14043224 -0.11287728]",-0.2877376973629,-0.14043224000001,"[-2.01182508 -1.85689187 -0.3581807  -0.34730461 -0.3348501 ]","[ 1.50868758  1.5887464  -0.12617958 -0.15893975 -0.1315015 ]",-2.01182508468628,-0.158939750000002,"[-0.34384736 -0.33944091 -0.33711022 -0.32402444 -0.29243714]","[-0.1437602  -0.11887124 -0.26495819 -0.17252939 -0.15441088]",-0.343847364187241,-0.264958190000002,"[-0.12037802 -0.11823606 -0.10180157 -0.10053664 -0.09972632]","[0.15362266 0.14314941 0.13907672 0.14781134 0.13931023]",-0.120378017425537,0.139076720000006,-0.368910670000005,"[-0.53812695 -0.53505564 -0.48613679 -0.48318699 -0.47586501]","[-0.35889273 -0.36891067 -0.33528928 -0.34183021 -0.32749658]",-0.538126945495606,2,"33529_2,1,2_0.125_True",0.631297534409357,0
"dcgat-agm003515378","(1, 0, 2)",0.431625727518302,"Ag-0.182-Au-0.727-Cu-0.091","False","[1.01551604 1.35031962 1.3525064  1.35884166 1.36010838]","[1.44297414 1.40215974 1.40199388 1.39977648 1.3995788 ]",1.01551604270935,1.3995788,"[-0.56368965 -0.5625605  -0.56200898 -0.5600754  -0.55964869]","[-0.43203186 -0.43245136 -0.43252138 -0.43402454 -0.43217681]",-0.563689649105072,-0.434024539999996,"[-0.23301828 -0.22763288 -0.22584611 -0.22404736 -0.22363067]","[-0.10130596 -0.10543548 -0.10370545 -0.10208536 -0.09923531]",-0.233018279075623,-0.10543548000004,"[-0.07224256 -0.02247202  0.03007108  0.08786708  0.09097773]","[0.29299348 0.12051213 0.22846866 0.13849818 0.13811945]",-0.0722425580024719,0.120512130000009,"[0.066598   0.06938207 0.07272577 0.07375306 0.07396877]","[0.13949372 0.13954736 0.1486017  0.14265392 0.13975939]",0.0665979981422424,0.13949371999999,0.675330289999977,"[0.5722819  0.60478169 0.60946757 0.61167723 0.61362273]","[0.67533029 0.73875643 0.73979094 0.73908369 0.7430183 ]",0.572281897068024,3,"18837_1,0,2_0.432_False",0.676822821175639,0.0059866351418988
"dcgat-agm003332477","(2, 2, 1)",0.19165750685848,"Ag-0.222-Au-0.444-Cd-0.333","True","[1.55512571 1.55687261 1.55749941 1.56083441 1.56379604]","[1.53740967 1.53222101 1.52442694 1.53074722 1.51925426]",1.55512571334839,1.51925426000003,"[-0.42498368 -0.42076153 -0.41745692 -0.41579199 -0.41307327]","[-0.25823473 -0.24913458 -0.25543621 -0.25303858 -0.25394667]",-0.424983680248261,-0.258234729999998,"[-1.59385121 -0.24096417 -0.23755467 -0.2375071  -0.23730695]","[ 1.57619211 -0.18570192 -0.19044089 -0.18582161 -0.18584002]",-1.59385120868683,-0.190440890000019,"[-0.05393672 -0.04324627 -0.04317653 -0.04163766 -0.03906381]","[0.04390401 0.05715602 0.04627355 0.0451882  0.04772674]",-0.0539367198944091,0.0439040100000056,"[0.10944772 0.10976166 0.11185282 0.11202711 0.11340678]","[0.15157216 0.14067847 0.14513603 0.1439575  0.15508929]",0.109447717666626,0.140678469999997,0.116360079999993,"[0.07205003 0.07228649 0.07309216 0.07428747 0.07758993]","[0.11815951 0.11636008 0.12199476 0.11875294 0.119683  ]",0.0720500349998474,3,"30563_2,2,1_0.192_True",0.588127465899141,0.023359076610986
"dcgat-agm003170217","(1, 1, 2)",0.125,"Au-0.5-Cd-0.25-Cu-0.25","True","[1.40140676 1.41343594 1.41444921 1.41463709 1.42039919]","[1.31031027 1.30992873 1.30940422 1.31303857 1.30734826]",1.40140676498413,1.30734825999997,"[-0.4940168  -0.49225348 -0.4891713  -0.48889965 -0.48765776]","[-0.43592682 -0.43442237 -0.43790093 -0.44004006 -0.4387525 ]",-0.494016796350479,-0.440040060000001,"[0.03092235 0.03440094 0.04174435 0.0443877  0.04502916]","[0.07639746 0.0744654  0.06728602 0.07167517 0.06828366]",0.0309223532676696,0.0672860200000116,"[0.25105792 0.27332813 0.2793141  0.28100044 0.28264874]","[0.22874808 0.25329921 0.25467127 0.25757305 0.25344878]",0.251057922840118,0.228748079999974,"[0.15087277 0.15173471 0.15173542 0.15333283 0.15352601]","[0.14129882 0.14111254 0.14667502 0.14116761 0.14248569]",0.150872766971588,0.141112539999995,0.236144709999991,"[0.28293175 0.28510827 0.28556854 0.28617162 0.28655642]","[0.23678991 0.2366053  0.23614471 0.23639773 0.23772267]",0.282931745052338,3,"32690_1,1,2_0.125_True",0.55807788811686,0.759651131843856
"dcgat-agm003290548","(1, 1, 1)",0.0313544816301839,"Ag-0.625-Cd-0.375","True","[1.79847836 1.80504608 1.81101584 1.81296301 1.82190156]","[1.89150961 1.89244416 1.9016475  1.89221148 1.92221698]",1.79847836494446,1.89150961000001,"[-0.44123626 -0.43996519 -0.43143928 -0.4266552  -0.42538494]","[-0.22659982 -0.28206827 -0.26596704 -0.26925878 -0.24552523]",-0.441236257553101,-0.282068269999996,"[-1.59713554 -0.02622247 -0.0031538   0.00880361  0.01131254]","[1.55342919 0.10829119 0.12040848 0.11636335 0.16983576]",-1.59713554382324,0.108291189999989,"[-0.12069803 -0.09268469 -0.07335579 -0.07183713 -0.05668598]","[-0.02022441 -0.03105611 -0.03628338 -0.01430818  0.00285548]",-0.120698034763336,-0.0362833799999862,"[0.03274518 0.03615177 0.05372262 0.05550194 0.07003564]","[0.14239473 0.14131786 0.14494372 0.14356666 0.15275974]",0.0327451825141906,0.141317860000015,-0.111281219999995,"[-0.0510087  -0.04624611 -0.04523402 -0.03846931 -0.03774339]","[-0.0739766  -0.07752365 -0.11128122 -0.09712308 -0.04326282]",-0.0510087013244628,2,"21127_1,1,1_0.031_True",0.613053949341422,0
"dcgat-agm003481565","(1, 0, -1)",0.0143262885760093,"Ag-0.222-Au-0.667-Cu-0.111","True","[1.24116611 1.24212217 1.24284172 1.24458098 1.24563432]","[1.33553694 1.33330464 1.33536801 1.33322527 1.33349592]",1.24116611480713,1.33322526999999,"[-0.85812974 -0.85794884 -0.8569622  -0.85629725 -0.8561576 ]","[-0.78588247 -0.78667459 -0.78735353 -0.78682138 -0.78543132]",-0.858129739761353,-0.78735352999999,"[-0.25376546 -0.25296199 -0.25115144 -0.25029695 -0.24876165]","[-0.19552421 -0.19301476 -0.19435054 -0.19720377 -0.196829  ]",-0.253765463829041,-0.197203769999987,"[-0.16826826 -0.16128808 -0.15913945 -0.15880066 -0.15750676]","[-0.12841139 -0.12500553 -0.12242814 -0.12173613 -0.13016857]",-0.168268263339996,-0.130168570000023,"[0.13805449 0.13809305 0.13862658 0.13962722 0.13979715]","[0.14154913 0.1425769  0.14157155 0.14243516 0.14254938]",0.138054490089417,0.141549129999987,0.421042790000001,"[0.27317923 0.27427799 0.27870494 0.29169518 0.29203922]","[0.4287442  0.42763154 0.42803967 0.42147816 0.42104279]",0.273179233074188,3,"20194_1,0,-1_0.014_True",0.695867396582625,0.0288673619685624
"dcgat-agm003677110","(1, 2, 2)",0.0279014585366651,"Ag-0.417-Au-0.083-Zn-0.5","True","[1.03855491 1.03935933 1.04278255 1.04370046 1.04436636]","[1.37373283 1.37414057 1.24856186 1.15999796 1.37258256]",1.03855490684509,1.15999796,"[-0.21287382 -0.21060741 -0.21057987 -0.20882851 -0.20876175]","[-0.07782256 -0.07631631 -0.07418858 -0.07651704 -0.07726518]",-0.212873816490173,-0.0778225600000013,"[-1.78049874 -1.54787087 -1.47945571 -0.12930018 -0.12755013]","[ 1.45371964  1.56671953  1.58909177 -0.10077479 -0.0987526 ]",-1.78049874305725,-0.100774790000003,"[-0.09660923 -0.09449726 -0.09331554 -0.0929957  -0.09089643]","[-0.08415608 -0.11330978 -0.0897459  -0.1127303  -0.1123138 ]",-0.0966092348098754,-0.113309780000009,"[0.16939646 0.17110956 0.17125279 0.17267078 0.17362219]","[0.15614279 0.14691716 0.15092804 0.18141489 0.15220463]",0.169396460056305,0.146917160000001,-0.104608020000001,"[-0.08556598 -0.07746446 -0.0745796  -0.07227534 -0.07191205]","[-0.10267223 -0.10390004 -0.1005979  -0.10286574 -0.10460802]",-0.0855659842491149,3,"31740_1,2,2_0.028_True",0.647220558385638,0.370064854827911
"oqmd-1339388","(1, 0, 0)",0.25,"Cd-0.75-Pd-0.25","True","[1.38364148 1.38618946 1.38709879 1.38735747 1.38830423]","[1.51665961 1.514203   1.51740812 1.5266893  1.51960306]",1.38364148139954,1.51420300000001,"[-0.71716088 -0.71673375 -0.71578503 -0.71540493 -0.71333748]","[-0.70833199 -0.71050441 -0.70996889 -0.71715941 -0.70932417]",-0.717160880565643,-0.717159410000008,"[-0.15037888 -0.15027601 -0.14746964 -0.14620626 -0.1433841 ]","[-0.22617561 -0.22691701 -0.22537778 -0.22262725 -0.22587252]",-0.150378882884979,-0.226917009999994,"[0.1348843  0.135463   0.14073658 0.14269626 0.17599219]","[-0.00783101 -0.00672182 -0.00620518 -0.00561048  0.04854181]",0.134884297847748,-0.0078310099999896,"[0.25747234 0.2586382  0.25898927 0.26151842 0.26186806]","[0.14921224 0.14993379 0.14959184 0.15485629 0.14751778]",0.257472336292267,0.147517780000001,0.0362304199999954,"[0.02880687 0.03268129 0.03425151 0.03546149 0.03716934]","[0.04121175 0.03623042 0.03737858 0.03973662 0.03905134]",0.0288068652153015,2,"16089_1,0,0_0.25_True",0.601163415086073,0.0274723438746007
"dcgat-agm003172663","(1, 1, 0)",0.125,"Ag-0.25-Au-0.75","True","[1.36964297 1.37198377 1.3754828  1.37784839 1.38179445]","[1.37449224 1.37127762 1.37081213 1.37384049 1.36952328]",1.36964297294617,1.36952328000001,"[-0.17759782 -0.17615348 -0.17576903 -0.17464501 -0.17447662]","[-0.18249256 -0.18658304 -0.18240288 -0.18202944 -0.18427355]",-0.17759782075882,-0.186583039999988,"[0.00599748 0.006679   0.00723952 0.00740331 0.0080049 ]","[-0.068506   -0.06905824 -0.06892858 -0.06692418 -0.06715188]",0.0059974789619445,-0.0690582400000039,"[0.27649254 0.28047901 0.29442674 0.30289215 0.31158108]","[0.29628075 0.29378091 0.3213928  0.32091961 0.332156  ]",0.276492536067963,0.29378091000001,"[0.21198642 0.21211988 0.21329552 0.21395802 0.21459705]","[0.14791058 0.15026827 0.15065114 0.15049534 0.14953851]",0.211986422538757,0.147910580000001,0.848991689999991,"[0.9435789  0.94393128 0.94464022 0.94708139 0.94719023]","[0.85035699 0.84899169 0.85105892 0.85058642 0.85344034]",0.943578898906708,2,"23806_1,1,0_0.125_True",0.550618962548199,0.579858556620593
"dcgat-agm003300160","(3, 0, 1)",0.126422522676894,"Au-0.889-Pd-0.111","True","[1.11469936 1.12337756 1.12391567 1.12659264 1.12856221]","[1.32216528 1.3233784  1.32307636 1.32304127 1.32367997]",1.1146993637085,1.32216528000001,"[-0.98256612 -0.98180056 -0.98158371 -0.98157412 -0.98105347]","[-0.81263682 -0.81374819 -0.81260709 -0.81302386 -0.81201654]",-0.982566118240356,-0.813748189999998,"[-0.38886964 -0.38539591 -0.3841083  -0.38312587 -0.37950227]","[-0.21177475 -0.21158036 -0.21178404 -0.20778433 -0.21541692]",-0.388869643211365,-0.215416919999996,"[0.12283182 0.12904984 0.14309329 0.19149423 0.20598203]","[0.28764372 0.2848855  0.28173795 0.35016161 0.38881675]",0.12283182144165,0.281737950000007,"[-0.02605373 -0.02554536 -0.02536315 -0.02518409 -0.02489913]","[0.14815389 0.14912443 0.14907671 0.14847066 0.14801335]",-0.0260537266731262,0.148013349999999,1.2590524,"[1.22531939 1.22671175 1.22685838 1.2269671  1.22844601]","[1.25961432 1.27237265 1.26936673 1.2590524  1.28098672]",1.22531938552856,2,"21961_3,0,1_0.126_True",0.583549854875369,0.801109580970002
"dcgat-agm003373682","(2, 1, -2)",0.0270576399162444,"Ag-0.417-Au-0.417-Cd-0.167","True","[1.74976826 1.75474429 1.75694466 1.76919127 1.77730632]","[1.67239447 1.67093395 1.67881702 1.67340194 1.67381473]",1.74976825714111,1.67093395000001,"[-0.31118035 -0.31009108 -0.30884942 -0.30569768 -0.30416471]","[-0.18380714 -0.17941276 -0.18265071 -0.18102148 -0.17645375]",-0.311180353164673,-0.183807139999971,"[-0.13759536 -0.13684434 -0.13682109 -0.13633591 -0.13618863]","[-0.10386753 -0.10283449 -0.10475896 -0.09975316 -0.10500044]",-0.137595355510712,-0.105000439999969,"[0.06175566 0.06268185 0.09713238 0.1313464  0.14175326]","[0.09310181 0.15144173 0.17907199 0.15978706 0.14554555]",0.0617556571960449,0.0931018100000073,"[0.14339417 0.14441526 0.1447978  0.14592904 0.14655691]","[0.14936465 0.15102101 0.14853757 0.15079983 0.14950273]",0.14339417219162,0.148537570000002,0.559620240000015,"[0.54412967 0.54551488 0.54848307 0.54884988 0.55121833]","[0.56073572 0.56697329 0.55962024 0.56007547 0.56038332]",0.54412966966629,3,"25286_2,1,-2_0.027_True",0.569122580270405,0.363120738508365
"dcgat-agm003466362","(1, 2, 0)",0.177640071910911,"Ag-0.625-Au-0.25-Cu-0.125","True","[1.55540776 1.64839888 1.65075111 1.65165687 1.65296006]","[1.55917212 1.65733018 1.66139001 1.66254264 1.66426146]",1.55540776252747,1.55917212,"[-0.48681843 -0.48567349 -0.48504657 -0.48495388 -0.48495159]","[-0.43995182 -0.44041681 -0.44175457 -0.44105723 -0.43863077]",-0.486818432807922,-0.441754570000001,"[0.08044016 0.08077711 0.08114737 0.08118653 0.08127785]","[0.0895242  0.08088224 0.07855084 0.09416591 0.07891604]",0.0804401636123657,0.0785508400000054,"[0.35857803 0.37875229 0.37998253 0.38191158 0.38795763]","[0.35277387 0.40139463 0.3853735  0.4069082  0.37894201]",0.358578026294708,0.352773870000021,"[0.17131364 0.17219722 0.17249405 0.1725536  0.17272341]","[0.15210511 0.15223999 0.14959563 0.15072453 0.15039171]",0.171313643455505,0.149595630000007,0.38487567,"[0.42356211 0.4249962  0.42499691 0.42566091 0.4256658 ]","[0.38543053 0.38738399 0.38600635 0.38487567 0.38626074]",0.423562109470367,3,"29901_1,2,0_0.178_True",0.59473656161852,0.978668348995061
"dcgat-agm003412730","(1, 2, 2)",0.0225230227299255,"Ag-0.333-Au-0.5-Zn-0.167","False","[1.63757777 1.64329123 1.67444324 1.69020844 1.69327331]","[1.92383995 1.93268421 1.74462268 1.74451723 1.74503471]",1.6375777721405,1.74451722999999,"[-0.44905144 -0.44860032 -0.44804659 -0.44742361 -0.44653806]","[-0.26324152 -0.27485777 -0.27862374 -0.27186347 -0.27729248]",-0.449051439762116,-0.278623739999972,"[-1.15372431 -1.06498718 -0.26603088 -0.26510957 -0.26441145]","[ 1.558677    1.75346161 -0.15832094 -0.1493184  -0.15700976]",-1.15372431278229,-0.158320939999982,"[-0.12810218 -0.11001766 -0.10723567 -0.10638899 -0.08019847]","[-0.00557536 -0.00203741 -0.00017523  0.00717098  0.0468723 ]",-0.12810218334198,-0.0055753599999945,"[0.109272   0.11251998 0.11321634 0.11377507 0.11410093]","[0.15278706 0.15963495 0.15052216 0.15350228 0.15297889]",0.109272003173828,0.150522160000008,0.224845380000005,"[0.15260148 0.15291119 0.15442526 0.15465432 0.15640473]","[0.22981829 0.22835489 0.22762831 0.22484538 0.23117448]",0.152601480484009,3,"25457_1,2,2_0.023_False",0.579322721772563,0.127928798529319
"dcgat-agm003288399","(2, 1, 2)",0.205164666330709,"Ag-0.714-In-0.286","False","[-0.62755668 -0.62651557 -0.62173885 -0.60796046 -0.58928162]","[6.11029823 5.68885677 6.26034427 6.66542793 5.98078726]",-0.627556681632996,5.68885677,"[-0.29736376 -0.29699492 -0.29627669 -0.29542866 -0.29507354]","[-0.17640227 -0.17615404 -0.16776799 -0.17317748 -0.17424383]",-0.297363758087158,-0.176402270000011,"[-2.14088035 -2.11134124 -1.98015189 -1.78197598 -1.66302681]","[5.60116454 1.83861873 3.2824119  1.66621644 1.71817563]",-2.14088034629822,1.66621643999997,"[-0.02349764  0.13438582  0.13926291  0.14065528  0.14070785]","[0.23729755 0.18883819 0.20024731 0.2046935  0.19902185]",-0.0234976410865783,0.188838190000013,"[0.16696244 0.16848856 0.16938919 0.17004979 0.17034769]","[0.15652004 0.15302035 0.15531455 0.15883482 0.15622999]",0.166962444782257,0.153020349999991,0.208052329999987,"[0.03756499 0.04941112 0.05030304 0.05298024 0.05919653]","[0.21502418 0.21268829 0.21186344 0.21306809 0.20805233]",0.037564992904663,2,"27396_2,1,2_0.205_False",0.50324471648988,0.610463793745883
